x,y,poisson_smooth_solution,poisson_smooth_diffusivity,poisson_smooth_difficult_solution,poisson_smooth_difficult_diffusivity,poisson_discontinuous_solution,poisson_discontinuous_diffusivity
0.380017,0.03701199999999999,0.10787010398586976,1.4603076195611147,0.10787010398586976,2.495128945858928,0.10787010398586971,1.0
0.4011455,0.0340415,0.1016345647926406,1.4918048211157682,0.1016345647926406,2.573098209244587,0.10163456479264066,1.0
0.420442,0.03596250000000001,0.10923624036617986,1.5206664589431023,0.10923624036617986,2.6255536210959836,0.10923624036617985,1.0
0.44623,0.037995999999999974,0.1173896712147964,1.560156760922935,0.1173896712147964,2.557202400229876,0.11738967121479638,1.0
0.4779569,0.036338499999999996,0.11363992336608975,1.6106477276788702,0.11363992336608975,2.2553673021742684,0.11363992336608975,1.0
0.497332235,0.035494000000000026,0.11127284470724737,1.6422584710323678,0.11127284470724737,2.031176262395492,0.11127284470724741,1.0
0.52286745,0.03700700000000001,0.11569997940553947,1.6845491006673508,0.11569997940553947,1.7316136292898892,0.11569997940553944,1.0
0.5405065,0.04341600000000001,0.1348733951647947,1.713643063707772,0.1348733951647947,1.4951990933855708,0.13487339516479468,1.0
0.5709955,0.036524999999999974,0.1116589599754044,1.7676684606514714,0.1116589599754044,1.3817404845392607,0.11165895997540443,1.0
0.5979505,0.04108899999999999,0.12267996073503595,1.8153207866922652,0.12267996073503595,1.3270132173169429,0.12267996073503595,1.0
0.6210825,0.03682200000000002,0.10717144765942821,1.8584199553125953,0.10717144765942821,1.5155421065221344,0.10717144765942821,1.0
0.6428275,0.04026099999999999,0.1136593293156737,1.8987704628462678,0.1136593293156737,1.7010873219873273,0.11365932931567369,1.0
0.6671005,0.04070400000000002,0.11035475833721413,1.9453534528364436,0.11035475833721413,2.0056764759485466,0.11035475833721409,1.0
0.6964645,0.03758499999999998,0.09606747756829377,2.0038130045678897,0.09606747756829377,2.3465479755318928,0.09606747756829381,1.0
0.7178885,0.040754999999999986,0.09892154503047369,2.046697523436645,0.09892154503047369,2.5714033215279164,0.09892154503047368,1.0
0.741196,0.038976999999999984,0.0887244136706203,2.095258203913214,0.0887244136706203,2.661154227329036,0.08872441367062034,1.0
0.767193,0.039422999999999986,0.0825088840967898,2.1503676490328982,0.0825088840967898,2.6413583779486314,0.0825088840967898,1.0
0.7932195,0.03908400000000001,0.07408479923805895,2.207127598456799,0.07408479923805895,2.4609690897859715,0.074084799238059,1.0
0.822479,0.03963749999999999,0.06573273361028685,2.2725620890120446,0.06573273361028685,2.1380675303865697,0.06573273361028686,1.0
0.849853,0.036617999999999984,0.05215864900954302,2.3361683314736723,0.05215864900954302,1.8049223316184162,0.052158649009543034,1.0
0.874518,0.0407285,0.04901020701141848,2.393745249227068,0.04901020701141848,1.513401640561693,0.04901020701141845,1.0
0.8956744999999999,0.04016550000000002,0.040512311138783785,2.445039388491993,0.040512311138783785,1.3662527847199115,0.04051231113878373,1.0
0.913252,0.04230400000000001,0.03566745580085782,2.4879581937584248,0.03566745580085782,1.2859313523270917,0.03566745580085784,1.0
0.9297409999999999,0.041895000000000016,0.028732744391792714,2.52940932973759,0.028732744391792714,1.3113128757000687,0.02873274439179274,1.0
0.9588255,0.040344500000000005,0.01630561562856507,2.6043882774635825,0.01630561562856507,1.5171575470024807,0.01630561562856503,1.0
0.962128,0.068112,0.02520561022985153,2.605146093149427,0.02520561022985153,1.3720018243568575,0.02520561022985157,1.0
0.9601740000000001,0.09346149999999998,0.03611663389468438,2.5894330393372864,0.03611663389468438,1.3302410163821348,0.036116633894684336,1.0
0.9646845,0.128289,0.04342516260761417,2.5811277929710523,0.04342516260761417,1.5911899308569692,0.0434251626076142,1.0
0.9637325,0.15158850000000001,0.052119677148173234,2.5619109033702547,0.052119677148173234,1.822893352474077,0.05211967714817323,1.0
0.9638964999999999,0.1738225,0.058778719495144426,2.543859048537268,0.058778719495144426,2.0846132704970146,0.05877871949514446,1.0
0.963994,0.19772099999999998,0.06569082472975278,2.521617110318309,0.06569082472975278,2.346847999000299,0.06569082472975274,1.0
0.964326,0.227839,0.07338902813105715,2.4903303941277315,0.07338902813105715,2.569335737587457,0.07338902813105719,1.0
0.963159,0.2675925,0.08604363656190799,2.4389149650400017,0.08604363656190799,2.605087369869851,0.08604363656190794,1.0
0.9665414999999999,0.297641,0.0844223124325932,2.405965636710426,0.0844223124325932,2.367476364728717,0.08442231243259324,1.0
0.9603465,0.32776649999999996,0.10650349659341936,2.3464783307014914,0.10650349659341936,2.0711991704387214,0.1065034965934194,1.0
0.9640085,0.35217149999999997,0.10087923845065459,2.3163293004237038,0.10087923845065459,1.781810295408615,0.1008792384506546,1.0
0.9640029999999999,0.37566900000000003,0.10434758438405305,2.277038744298417,0.10434758438405305,1.5506250986557797,0.104347584384053,1.0
0.9644090000000001,0.426397,0.10860990979031349,2.187139659053995,0.10860990979031349,1.3887560339194878,0.10860990979031349,1.0
0.9623965,0.4505419,0.11644045615613728,2.1370117962883275,0.11644045615613728,1.4773218920856226,0.1164404561561373,1.0
0.9653769999999999,0.47378315,0.10818901048974028,2.0978363976297385,0.10818901048974028,1.7119648538990577,0.10818901048974028,1.0
0.961373,0.503987155,0.12104319015513271,2.0286487836194262,0.12104319015513271,2.0499658545558384,0.12104319015513276,1.0
0.964134,0.52578485,0.11206938941194511,1.9891040107886833,0.11206938941194511,2.2922889928554597,0.11206938941194511,1.0
0.9639679999999999,0.5431529,0.11191985530727659,1.952192162836331,0.11191985530727659,2.456444386665336,0.11191985530727655,1.0
0.9631175000000001,0.5743595,0.11247043711640292,1.8836825512805246,0.11247043711640292,2.6314112937079517,0.11247043711640292,1.0
0.9615285,0.5992275,0.11475682323389753,1.8265974207847333,0.11475682323389753,2.633718279060955,0.11475682323389758,1.0
0.963373,0.6259135,0.10594718289509708,1.7711079133585415,0.10594718289509708,2.442498873061295,0.10594718289509708,1.0
0.9649030000000001,0.650296,0.09799736636405869,1.7194734536935352,0.09799736636405869,2.186581900556073,0.09799736636405865,1.0
0.9660225,0.6751165,0.09082064566024761,1.665691264970216,0.09082064566024761,1.9052243887105282,0.09082064566024761,1.0
0.9653895,0.6991155,0.08796978418275415,1.6106325944936917,0.08796978418275415,1.6513996417995302,0.08796978418275414,1.0
0.9602865,0.7238045,0.09492794501881048,1.547117536534921,0.09492794501881048,1.4006968528555297,0.09492794501881052,1.0
0.961293,0.7532875,0.08488315417879447,1.4826795274673765,0.08488315417879447,1.3347006411133089,0.08488315417879444,1.0
0.9593925,0.7771144999999999,0.08198250692909974,1.4268733099928819,0.08198250692909974,1.3956905334768281,0.0819825069290997,1.0
0.961456,0.803911,0.06979479775835166,1.3705102339979354,0.06979479775835166,1.650186338719629,0.06979479775835162,1.0
0.962195,0.822859,0.06258840009827515,1.3298924391171107,0.06258840009827515,1.8717512475487867,0.06258840009827515,1.0
0.96058,0.8436125,0.05827646262772625,1.282611135724069,0.05827646262772625,2.1302655617341815,0.05827646262772623,1.0
0.9632275,0.877347,0.04332453390087314,1.213476938144906,0.04332453390087314,2.471352399160827,0.0433245339008731,1.0
0.962156,0.90345,0.035427905394372676,1.1571199284418903,0.035427905394372676,2.634163278319751,0.03542790539437268,1.0
0.960082,0.9245625,0.029365932532593227,1.111006302650059,0.029365932532593227,2.675864212721611,0.02936593253259323,1.0
0.9620915,0.9458575,0.020111819960612058,1.0697715165035273,0.020111819960612058,2.558565344372883,0.020111819960612065,1.0
0.9549475000000001,0.962855,0.016424112189341585,1.0282494044856927,0.016424112189341585,2.4837519272171074,0.01642411218934159,1.0
0.9257124999999999,0.963055,0.026782185716241292,0.9982391191480828,0.026782185716241292,2.6321554807911984,0.026782185716241247,1.0
0.8976569999999999,0.9648895,0.03478607215628214,0.9671953888572372,0.03478607215628214,2.575518892406773,0.034786072156282155,1.0
0.8760725,0.9631730000000001,0.04381642535651847,0.9496804418936697,0.04381642535651847,2.4614235188246445,0.04381642535651842,1.0
0.8294925,0.962716,0.0596486561674341,0.9072569279988024,0.0596486561674341,1.953246659167829,0.05964865616743409,1.0
0.8048675000000001,0.9599285,0.07223816078504938,0.8899453477959763,0.07223816078504938,1.6495647416530155,0.07223816078504941,1.0
0.778025,0.961706,0.07707218985931036,0.8634205193115618,0.07707218985931036,1.4293146949047517,0.0770721898593103,1.0
0.7501765,0.9632695,0.08136854346189565,0.8371838076872415,0.08136854346189565,1.3616529000679236,0.08136854346189559,1.0
0.7218165,0.961874,0.09163260849765048,0.815963959823811,0.09163260849765048,1.4323644522718277,0.09163260849765043,1.0
0.703463,0.961607,0.09656811701635025,0.801536296335373,0.09656811701635025,1.5766807148466053,0.09656811701635026,1.0
0.67769,0.9613095,0.10284414703588797,0.781589232333097,0.10284414703588797,1.8625373022199991,0.10284414703588796,1.0
0.6521545,0.962923,0.10319116019314496,0.7595218382306026,0.10319116019314496,2.173804341184036,0.103191160193145,1.0
0.6291945,0.9625635,0.10780625469943954,0.7427958833925158,0.10780625469943954,2.420932572260903,0.1078062546994395,1.0
0.6085115,0.9583645000000001,0.12292350792332772,0.7334828851059225,0.12292350792332772,2.628585497965524,0.12292350792332774,1.0
0.581922,0.9634214999999999,0.11088547765859287,0.7073292745347961,0.11088547765859287,2.635917500057086,0.11088547765859291,1.0
0.5491347,0.9615225000000001,0.11915267954435436,0.6870207262463213,0.11915267954435436,2.5302289963963926,0.11915267954435438,1.0
0.5254736,0.961665,0.11975752162583549,0.6707720126667268,0.11975752162583549,2.305488329398891,0.11975752162583553,1.0
0.50610345,0.9612955000000001,0.12127206896478246,0.6583717165987927,0.12127206896478246,2.0765150114235484,0.12127206896478249,1.0
0.4760692,0.960168,0.12445703476441705,0.6402776374221509,0.12445703476441705,1.7025848571633215,0.12445703476441705,1.0
0.4464215,0.9655765000000001,0.10640854308548349,0.6151331827201334,0.10640854308548349,1.4882947543857874,0.10640854308548353,1.0
0.4271865,0.966213,0.10318595285387683,0.6026726724682775,0.10318595285387683,1.416971443409576,0.10318595285387677,1.0
0.4076435,0.9640065,0.10811976877752945,0.5935314758549329,0.10811976877752945,1.3814597459934919,0.10811976877752949,1.0
0.3879985,0.9624865,0.11037568061930879,0.5836920407736814,0.11037568061930879,1.4429245231254955,0.1103756806193088,1.0
0.355923,0.963581,0.10266781034659303,0.5640765309245066,0.10266781034659303,1.7381979902852833,0.102667810346593,1.0
0.330032,0.9593095,0.10973830798979858,0.5541927565219966,0.10973830798979858,2.0431573870260324,0.10973830798979856,1.0
0.298248,0.96495,0.08854637043586985,0.5310598764081712,0.08854637043586985,2.376890763627547,0.08854637043586988,1.0
0.2790875,0.964039,0.08665717936680287,0.5218976967621448,0.08665717936680287,2.535195148142709,0.08665717936680284,1.0
0.25766049999999996,0.960296,0.09006303959904745,0.5145266600700552,0.09006303959904745,2.673387470277988,0.09006303959904749,1.0
0.2230895,0.960912,0.07899053966964904,0.4964550309299153,0.07899053966964904,2.587309649009073,0.07899053966964908,1.0
0.20669549999999998,0.9613615,0.07321876613534248,0.48796068803352716,0.07321876613534248,2.4559089665609957,0.0732187661353425,1.0
0.1744815,0.9629475000000001,0.06052220495267497,0.4710521883767698,0.06052220495267497,2.094377263668003,0.06052220495267502,1.0
0.1568695,0.9587950000000001,0.06107315940710842,0.4665368114137469,0.06107315940710842,1.871292786575693,0.061073159407108446,1.0
0.12290000000000001,0.9610285000000001,0.04599056089453912,0.44902542014856117,0.04599056089453912,1.5076502475740863,0.04599056089453912,1.0
0.10060200000000002,0.95907,0.039856237942961024,0.4407782938865547,0.039856237942961024,1.3393917033371423,0.039856237942961004,1.0
0.07502150000000002,0.963383,0.026802899539370532,0.42609825886831343,0.026802899539370532,1.371096188746008,0.02680289953937054,1.0
0.05269849999999998,0.962967,0.019130263544811517,0.4170259023817811,0.019130263544811517,1.4614855480378457,0.01913026354481151,1.0
0.03598649999999998,0.959302,0.014384771791241598,0.4130139839282024,0.014384771791241598,1.564470357652849,0.014384771791241646,1.0
0.03368949999999998,0.9244435,0.024840999316248023,0.4400326788596069,0.024840999316248023,1.4131587773169056,0.024840999316248058,1.0
0.03630450000000002,0.9051415,0.03341544124400035,0.45704353272429665,0.03341544124400035,1.382709457213211,0.03341544124400031,1.0
0.037534500000000026,0.871928,0.04606765376421366,0.4854281775624605,0.04606765376421366,1.5677890205775709,0.04606765376421362,1.0
0.03563450000000001,0.8457735,0.05203489304964375,0.5067698550301973,0.05203489304964375,1.8554064140279094,0.052034893049643705,1.0
0.03474050000000001,0.8271875,0.05627302654611128,0.5223075647260533,0.05627302654611128,2.0703966714553332,0.05627302654611133,1.0
0.03795399999999999,0.810763,0.06662586054675476,0.5382766443405332,0.06662586054675476,2.2707175570785063,0.06662586054675479,1.0
0.03637049999999997,0.7901425,0.06983893174000577,0.5554622270599926,0.06983893174000577,2.4603534358080434,0.06983893174000577,1.0
0.03743750000000001,0.765393,0.0788656928488397,0.5778800577140091,0.0788656928488397,2.621442706885489,0.07886569284883971,1.0
0.03757700000000003,0.7263850000000001,0.0892251400402471,0.6125907598308817,0.0892251400402471,2.587157253857423,0.08922514004024706,1.0
0.03820299999999999,0.6992535,0.09702865841541095,0.637148544153161,0.09702865841541095,2.380079618902089,0.09702865841541097,1.0
0.036372499999999974,0.6696255,0.09820922727007204,0.6623071815174187,0.09820922727007204,2.0352937192378455,0.09820922727007209,1.0
0.03480949999999999,0.651864,0.09695212942273941,0.6769775453478993,0.09695212942273941,1.8319773694158281,0.09695212942273945,1.0
0.0402555,0.6243275,0.1166302170906344,0.705019845263411,0.1166302170906344,1.5073471496098996,0.11663021709063437,1.0
0.03970649999999998,0.597545,0.118621931550052,0.7280733160291464,0.118621931550052,1.3437676144409987,0.11862193155005196,1.0
0.04087299999999999,0.579512,0.12407937578884816,0.744560507016258,0.12407937578884816,1.3053563983564231,0.1240793757888482,1.0
0.038615500000000025,0.553464,0.11931381413290397,0.7651320089710681,0.11931381413290397,1.4373989719456994,0.11931381413290398,1.0
0.03566649999999999,0.5265973,0.11142517988877892,0.7853402494108017,0.11142517988877892,1.7006847251558566,0.11142517988877887,1.0
0.03550300000000001,0.50390667,0.11129646865484437,0.8037886382841445,0.11129646865484437,1.954357771928105,0.11129646865484433,1.0
0.03677150000000001,0.47023325,0.11476067603751157,0.8316464990436554,0.11476067603751157,2.3399888179648856,0.11476067603751161,1.0
0.0370105,0.4487735,0.11451105437563912,0.8484134913550422,0.11451105437563912,2.5283060001290316,0.11451105437563913,1.0
0.03652549999999999,0.4254445,0.11137025664560302,0.8654743658150781,0.11137025664560302,2.6266941747622328,0.11137025664560296,1.0
0.036501000000000006,0.4053845,0.10940251847464257,0.8799980452314499,0.10940251847464257,2.6207092490528168,0.10940251847464255,1.0
0.037865499999999996,0.371684,0.10916475470971976,0.9045809367350034,0.10916475470971976,2.4331024022614733,0.10916475470971976,1.0
0.037073999999999996,0.3497075,0.10349378621153335,0.918309007471103,0.10349378621153335,2.1954208259968864,0.10349378621153338,1.0
0.03848099999999999,0.321535,0.10213416241304553,0.9371576546276121,0.10213416241304553,1.8536780264326709,0.10213416241304552,1.0
0.037920500000000024,0.302141,0.09661869973801612,0.9480304245063191,0.09661869973801612,1.6364414705536017,0.09661869973801607,1.0
0.03753699999999999,0.278058,0.09019383831944361,0.9610015555218375,0.09019383831944361,1.4388268049007884,0.09019383831944361,1.0
0.03740300000000002,0.246936,0.08209571448971942,0.9767013170151116,0.08209571448971942,1.353023910887087,0.08209571448971942,1.0
0.03675250000000002,0.22101549999999998,0.07371725679808333,0.9879775034902148,0.07371725679808333,1.4543018432453003,0.07371725679808327,1.0
0.03503099999999998,0.19431500000000002,0.06295994580535866,0.9972763965312921,0.06295994580535866,1.6946126737976508,0.06295994580535869,1.0
0.036727500000000024,0.171885,0.05919020648332121,1.0072089067361754,0.05919020648332121,1.9373152254723143,0.059190206483321184,1.0
0.037687000000000026,0.14815899999999999,0.05301610911785054,1.0158603721430504,0.05301610911785054,2.2229143058058263,0.053016109117850485,1.0
0.03590850000000001,0.1189425,0.04109210917510551,1.0219996830903557,0.04109210917510551,2.490471255274276,0.04109210917510553,1.0
0.03764650000000003,0.076405,0.02805141436154184,1.0323200820285094,0.02805141436154184,2.645997135737989,0.028051414361541793,1.0
0.040181999999999995,0.05173299999999997,0.020371889117501596,1.0382179114923755,0.020371889117501596,2.5687230644873216,0.02037188911750154,1.0
0.06239250000000002,0.055330500000000005,0.033683941610352534,1.0611264534172813,0.033683941610352534,2.7974647723874693,0.033683941610352486,1.0
0.05506549999999999,0.09064699999999998,0.04835912832525283,1.047963357836364,0.04835912832525283,2.8531975564400818,0.0483591283252528,1.0
0.053742999999999985,0.13239649999999997,0.06789494755899378,1.0368778875196272,0.06789494755899378,2.5107434718985946,0.06789494755899383,1.0
0.05619649999999998,0.1606055,0.08490340559930604,1.0308692448454322,0.08490340559930604,2.0994099845980267,0.08490340559930609,1.0
0.05527500000000002,0.1844945,0.0946307676874025,1.0214638846828328,0.0946307676874025,1.7152975162519568,0.09463076768740253,1.0
0.05587350000000002,0.20915650000000002,0.10666701287633087,1.0122008894305612,0.10666701287633087,1.3760595636711,0.10666701287633085,1.0
0.057838999999999974,0.25634999999999997,0.13030358152479116,0.9921546144516423,0.13030358152479116,1.1196068455101111,0.13030358152479116,1.0
0.05667650000000002,0.289713,0.1398504848626688,0.9731110007486525,0.1398504848626688,1.3578986661790196,0.13985048486266882,1.0
0.058404999999999985,0.3110805,0.1512538114546672,0.9623605778636137,0.1512538114546672,1.636875950313029,0.1512538114546672,1.0
0.055237499999999995,0.336428,0.15036372684117044,0.9437006235696569,0.15036372684117044,2.0503136281749224,0.1503637268411704,1.0
0.056957499999999994,0.359778,0.1609917610636735,0.9300818283019965,0.1609917610636735,2.4202031842037313,0.16099176106367352,1.0
0.05196600000000001,0.3890415,0.15275654123424787,0.9053919920060337,0.15275654123424787,2.720199100107032,0.15275654123424787,1.0
0.05658000000000002,0.41524300000000003,0.17058549156764033,0.8906116999296046,0.17058549156764033,2.875203274256903,0.17058549156764036,1.0
0.055896999999999974,0.4365445,0.1712444809394965,0.8740007016879929,0.1712444809394965,2.8089201249132536,0.1712444809394965,1.0
0.056572500000000026,0.459548,0.17536786324852302,0.8567476473021195,0.17536786324852302,2.604702331927523,0.17536786324852305,1.0
0.0509385,0.48753610000000003,0.15922372465632467,0.8296486767674889,0.15922372465632467,2.1907168372643357,0.15922372465632462,1.0
0.05544349999999998,0.5158685,0.17308617731516474,0.8100358206309807,0.17308617731516474,1.7451167485829377,0.17308617731516474,1.0
0.0548845,0.53792155,0.17035552583658062,0.7909859339777904,0.17035552583658062,1.4365374479569626,0.17035552583658065,1.0
0.05788549999999998,0.564787,0.17711889979799206,0.7702047769741533,0.17711889979799206,1.1665179533998384,0.177118899797992,1.0
0.060776,0.5896494999999999,0.18229835561214083,0.7505788779860777,0.18229835561214083,1.0954905716514944,0.1822983556121408,1.0
0.05791350000000001,0.610383,0.17016769238413224,0.7300414930291935,0.17016769238413224,1.2254843149168713,0.1701676923841322,1.0
0.051744999999999985,0.640762,0.1462778630588104,0.698492428050364,0.1462778630588104,1.6116129422334475,0.1462778630588104,1.0
0.056039000000000005,0.658695,0.15382421680953262,0.68534007571023,0.15382421680953262,1.8696814288982304,0.15382421680953262,1.0
0.054074999999999984,0.683306,0.14179831378559024,0.6617733921105421,0.14179831378559024,2.2627835338180615,0.14179831378559027,1.0
0.059411500000000006,0.720954,0.1426250783466812,0.6310544237779186,0.1426250783466812,2.7684850095693507,0.14262507834668114,1.0
0.04861599999999999,0.7458665,0.10896608857824104,0.601877805109674,0.10896608857824104,2.7910023826494266,0.10896608857824108,1.0
0.055618,0.7784895000000001,0.1114450381782444,0.5767029854397524,0.1114450381782444,2.7446287055629703,0.11144503817824436,1.0
0.056981000000000004,0.7987535,0.1052223148546934,0.5593241194333906,0.1052223148546934,2.5333160678190163,0.10522231485469336,1.0
0.05439250000000001,0.8223024999999999,0.09007570411831183,0.5369829682233912,0.09007570411831183,2.1764691834430887,0.09007570411831178,1.0
0.054749500000000006,0.85744,0.07411686698225613,0.5063871145891574,0.07411686698225613,1.623259520791769,0.07411686698225617,1.0
0.052012999999999976,0.889033,0.05556975449561696,0.4778938343216567,0.05556975449561696,1.2794390379582605,0.05556975449561696,1.0
0.05255749999999998,0.9170915,0.042328867860053195,0.45452638266922146,0.042328867860053195,1.1636248893210819,0.04232886786005319,1.0
0.04881049999999998,0.940814,0.02823730763143749,0.4333019358328547,0.02823730763143749,1.2853696923405655,0.028237307631437503,1.0
0.08467049999999998,0.943182,0.0466740497198387,0.44712289685367423,0.0466740497198387,1.1226014288192587,0.046674049719838684,1.0
0.113259,0.940699,0.06452329166132474,0.46224713411153573,0.06452329166132474,1.2401578025087168,0.06452329166132476,1.0
0.13918750000000002,0.9448814999999999,0.07296181884788747,0.4706627133443999,0.07296181884788747,1.573269641980045,0.07296181884788744,1.0
0.1703735,0.9408259999999999,0.0942735994137616,0.48929971542861406,0.0942735994137616,2.0627003294791013,0.09427359941376157,1.0
0.18977300000000003,0.9465335,0.09387115821233935,0.4935393599150385,0.09387115821233935,2.356791485569617,0.09387115821233938,1.0
0.2140335,0.940315,0.11610868926545866,0.5116273253125498,0.11610868926545866,2.702750796212764,0.1161086892654587,1.0
0.23999199999999998,0.946365,0.11479760862976285,0.5191228528028442,0.11479760862976285,2.832328073627455,0.11479760862976285,1.0
0.271668,0.9427975,0.13469335793170026,0.5394532642102482,0.13469335793170026,2.808650243854807,0.13469335793170023,1.0
0.299482,0.9424835,0.14521776070556916,0.554996679702148,0.14521776070556916,2.526507322624492,0.14521776070556913,1.0
0.3492955,0.9420795,0.1610544391522411,0.5837874695924806,0.1610544391522411,1.7369957898752921,0.16105443915224105,1.0
0.37134900000000004,0.9473525,0.151378481156208,0.590888608369857,0.151378481156208,1.4500341856368624,0.151378481156208,1.0
0.3992745,0.9431205,0.16891779197517937,0.6125027924202059,0.16891779197517937,1.1685407423423506,0.16891779197517942,1.0
0.419232,0.9475910000000001,0.1586566538658717,0.6195903759261039,0.1586566538658717,1.1661114800746453,0.1586566538658717,1.0
0.4361265,0.9481385,0.15895302543577666,0.6294932708795641,0.15895302543577666,1.2260180443914062,0.15895302543577672,1.0
0.4610781,0.9433895,0.17559016830947238,0.6512213698586423,0.17559016830947238,1.4135731217882865,0.17559016830947238,1.0
0.4915798,0.9441109999999999,0.17461860149781686,0.6704770665695808,0.17461860149781686,1.8626293993998755,0.17461860149781683,1.0
0.5159295,0.9412895,0.18317085368183644,0.6906677313029576,0.18317085368183644,2.2644831138170787,0.1831708536818364,1.0
0.5370903,0.942518,0.17838720270843955,0.7038078641437211,0.17838720270843955,2.5686508039954323,0.17838720270843955,1.0
0.5663,0.947229,0.16145979385403667,0.7182462670358591,0.16145979385403667,2.795746830221904,0.16145979385403664,1.0
0.6211685,0.9397615,0.17465161162948634,0.7695239693910306,0.17465161162948634,2.6857503571963264,0.17465161162948628,1.0
0.640768,0.9435169999999999,0.15953539804775702,0.7792243093658535,0.15953539804775702,2.4102187370185857,0.15953539804775696,1.0
0.663718,0.943673,0.15325906667291941,0.7970795997772683,0.15325906667291941,2.048508632162523,0.15325906667291944,1.0
0.690595,0.9431499999999999,0.14674524967006505,0.8196015901217574,0.14674524967006505,1.6172941754520433,0.14674524967006508,1.0
0.712803,0.9412585,0.1439944672236126,0.8409992054125911,0.1439944672236126,1.316530656699992,0.14399446722361264,1.0
0.751773,0.9408265,0.12996465460457196,0.8751311631617349,0.12996465460457196,1.1024172599205482,0.12996465460457196,1.0
0.790149,0.9429105,0.10927169671089816,0.9058050152924094,0.10927169671089816,1.3601158839975123,0.1092716967108982,1.0
0.8191675,0.942725,0.09628929738750841,0.9328014344244789,0.09628929738750841,1.7673371955326187,0.09628929738750847,1.0
0.8545525,0.9566045000000001,0.0599632478527199,0.9412564291809333,0.0599632478527199,2.284167027144573,0.05996324785271989,1.0
0.8883099999999999,0.944423,0.059710638294960046,0.9963817587384921,0.059710638294960046,2.7454043542744175,0.05971063829496004,1.0
0.910508,0.9464695000000001,0.04644080151934606,1.0148121135640948,0.04644080151934606,2.8406172411656447,0.04644080151934604,1.0
0.939595,0.9454750000000001,0.032153822819351884,1.0467310523822813,0.032153822819351884,2.777427812671135,0.03215382281935186,1.0
0.941417,0.9121765,0.04985439924684759,1.1155538776724483,0.04985439924684759,2.8899360923265363,0.04985439924684765,1.0
0.943067,0.8873375,0.06166225259583607,1.1684746275797828,0.06166225259583607,2.747817141858467,0.06166225259583602,1.0
0.939345,0.836176,0.09323250440803856,1.2714458239937456,0.09323250440803856,2.0487379980885922,0.09323250440803854,1.0
0.9415104999999999,0.8143235,0.10064063714103946,1.320998298298885,0.10064063714103946,1.687049635168452,0.10064063714103944,1.0
0.9374145,0.772296,0.12812942209747943,1.406315816027733,0.12812942209747943,1.1559554675535924,0.12812942209747946,1.0
0.9438409999999999,0.73916,0.12826142972548868,1.4880752321895585,0.12826142972548868,1.1464762059357252,0.1282614297254887,1.0
0.9467490000000001,0.6912045,0.1373650996326271,1.5983715651446537,0.1373650996326271,1.6236228959606331,0.1373650996326271,1.0
0.9467595,0.6636029999999999,0.14497141358421287,1.6592912583401296,0.14497141358421287,2.0486775996429127,0.14497141358421284,1.0
0.9411195,0.6225935,0.17045222297377138,1.739324524869532,0.17045222297377138,2.6613808749615604,0.17045222297377138,1.0
0.9434435,0.563443,0.17324510102076182,1.8700692939178551,0.17324510102076182,2.814501781005012,0.17324510102076185,1.0
0.9433605,0.53442845,0.17596641852647557,1.93043763641418,0.17596641852647557,2.529454616423621,0.17596641852647554,1.0
0.9391785,0.50768475,0.18986044887835574,1.9767116764244952,0.18986044887835574,2.1315460636968577,0.18986044887835574,1.0
0.9474625,0.4643421,0.1632732093976928,2.078920802609984,0.1632732093976928,1.4793359436324482,0.16327320939769274,1.0
0.9420225,0.4286575,0.17660567612967523,2.1345914022669445,0.17660567612967523,1.1346427955103398,0.17660567612967526,1.0
0.9571415,0.39709700000000003,0.12728382167784513,2.2243293903448524,0.12728382167784513,1.3258096547667186,0.12728382167784513,1.0
0.944928,0.3640955,0.15669788759446535,2.253224872854564,0.15669788759446535,1.52802039187671,0.15669788759446535,1.0
0.9436435000000001,0.3428415,0.15509134916056525,2.28439953870928,0.15509134916056525,1.8442884119559584,0.15509134916056522,1.0
0.9506395000000001,0.3101785,0.1277911225848005,2.3500316546701474,0.1277911225848005,2.3389777728264707,0.12779112258480052,1.0
0.9483509999999999,0.28453300000000004,0.12592946411843198,2.3806938335775873,0.12592946411843198,2.657809860227113,0.12592946411843198,1.0
0.9534305000000001,0.247525,0.10227813882831173,2.4403997903194736,0.10227813882831173,2.7685074024092136,0.10227813882831172,1.0
0.947515,0.21304050000000002,0.10183703826853847,2.4648445567388064,0.10183703826853847,2.6409310209513914,0.10183703826853852,1.0
0.9414035000000001,0.173265,0.09479039099089658,2.4877600810348817,0.09479039099089658,2.1108120404851713,0.09479039099089659,1.0
0.9450784999999999,0.1393275,0.07277204204744236,2.5235492615869606,0.07277204204744236,1.5761781847362397,0.07277204204744236,1.0
0.9485680000000001,0.11273749999999999,0.055794610553779746,2.549400557622844,0.055794610553779746,1.298860526404114,0.055794610553779767,1.0
0.9422889999999999,0.07872649999999998,0.04414287800577795,2.549994336526198,0.04414287800577795,1.1177172526003438,0.044142878005777986,1.0
0.9221695,0.0629615,0.04757216165115061,2.504791129235677,0.04757216165115061,1.077809770722808,0.047572161651150635,1.0
0.902115,0.061724,0.05832815701793749,2.4554379781113487,0.05832815701793749,1.1161410741761837,0.058328157017937476,1.0
0.8663624999999999,0.06169849999999999,0.07851376650772991,2.3692081729890275,0.07851376650772991,1.4646842743171038,0.0785137665077299,1.0
